交易类型,交易金额,交易工作日,交易渠道
现金宝快取,300000,20170215,企业web版
现金宝普取,2000000,20161213,企业web版
现金宝普取,25000000,20161219,企业web版
现金宝普取,3613064.4,20161228,企业web版
现金宝快取,10000,20170112,企业app
现金宝快取,3000,20170120,企业web版
现金宝普取,110000,20170220,企业app
现金宝普取,70000,20170220,企业web版
现金宝普取,2000000,20170227,企业web版
现金宝普取,300000000,20170216,企业web版
现金宝快取,14374345.56,20161130,企业web版
现金宝普取,50000,20161216,企业web版
现金宝快取,30000000,20161216,企业web版
现金宝普取,100000,20170207,企业web版
现金宝快取,1100000,20170222,企业web版
现金宝普取,75000,20170216,企业app
现金宝普取,250000,20161215,企业web版
现金宝快取,75036,20161221,企业web版
现金宝快取,583615.23,20170109,企业web版
现金宝快取,4200,20170123,企业web版
现金宝快取,600000,20170209,企业web版
现金宝普取,300000,20170209,企业web版
现金宝普取,5000,20170228,企业app
现金宝快取,0.1,20170208,企业web版
现金宝普取,2200000,20161208,企业web版
现金宝普取,270000,20161212,企业web版
现金宝普取,100000,20161226,企业web版
现金宝普取,31000,20170103,企业web版
现金宝普取,10000,20170103,企业web版
现金宝快取,10000000,20170103,企业web版
现金宝普取,50000,20170116,企业web版
现金宝普取,5000,20170119,企业web版
现金宝快取,36000,20170123,企业web版
现金宝快取,5000000,20170215,企业web版
现金宝快取,5000000,20170215,企业web版
现金宝普取,13000000,20170223,企业web版
现金宝普取,30000,20170228,企业web版
现金宝普取,52701.51,20161202,企业web版
现金宝普取,500000,20161226,企业web版
现金宝普取,500000,20161230,企业web版
现金宝普取,20000,20170222,企业web版
现金宝快取,1923615.5,20170228,企业web版
现金宝快取,3000000,20170217,企业web版
现金宝普取,1000000,20161205,企业web版
现金宝普取,4000000,20170110,企业web版
现金宝普取,1500000,20170118,企业web版
现金宝普取,2400000,20170123,企业web版
现金宝普取,2501750.78,20170203,企业web版
现金宝普取,12315576.04,20170203,企业web版
现金宝快取,50000,20170208,企业web版
现金宝快取,2000000,20170215,企业web版
现金宝普取,200000,20170207,企业web版
现金宝普取,300000,20161201,企业web版
现金宝普取,200000,20161205,企业web版
现金宝普取,9581030.96,20161215,企业web版
现金宝普取,2490.68,20161219,企业web版
现金宝快取,50000,20161219,企业web版
现金宝普取,60064910.75,20161219,企业web版
现金宝快取,1,20170209,企业web版
现金宝普取,60500,20161201,企业web版
现金宝普取,3092745.21,20161201,企业web版
现金宝普取,1004912.68,20161226,企业web版
现金宝普取,330000,20170118,企业web版
现金宝快取,65620,20170209,企业web版
现金宝普取,3000000,20161130,企业web版
现金宝普取,30173830.93,20161206,企业web版
现金宝快取,2902.27,20161222,企业web版
现金宝普取,10000000,20170103,企业web版
现金宝普取,1000000,20170118,企业web版
现金宝快取,100000,20170123,企业web版
现金宝普取,1000000,20170124,企业web版
现金宝普取,450000,20170206,企业web版
现金宝快取,663920.96,20170209,企业web版
现金宝普取,1500000,20170222,企业web版
现金宝普取,600000,20170227,企业web版
现金宝快取,4000000,20170210,企业web版
现金宝普取,200000,20170224,企业app
现金宝普取,250000,20170123,企业web版
现金宝普取,300023.23,20161201,企业web版
现金宝普取,100000,20161222,企业web版
现金宝普取,80000,20170105,企业web版
现金宝普取,55000,20170109,企业web版
现金宝普取,10000,20170112,企业web版
现金宝普取,90000,20170112,企业web版
现金宝普取,30927452.05,20161201,企业web版
现金宝快取,60000,20161209,企业web版
现金宝快取,350000,20161212,企业web版
现金宝普取,86128.89,20161228,企业web版
现金宝普取,100000,20170104,企业web版
现金宝普取,50000,20170112,企业web版
现金宝普取,300000,20161220,企业web版
现金宝快取,54791.71,20161226,企业web版
现金宝普取,2097901.87,20161227,企业web版
现金宝普取,100000,20161229,企业web版
现金宝普取,7000000,20170104,企业web版
现金宝快取,3254.4,20170206,企业web版
现金宝普取,5002454.7,20161205,企业web版
现金宝普取,500000,20161214,企业web版
现金宝普取,46828593.09,20161226,企业web版
现金宝普取,2000000,20161228,企业web版
现金宝快取,0.01,20170111,企业web版
现金宝普取,40000,20170123,企业web版
现金宝普取,100000,20170224,企业web版
现金宝普取,100000,20170224,企业web版
现金宝普取,30000,20170214,企业web版
现金宝普取,110000,20161205,企业web版
现金宝普取,150000,20161208,企业web版
现金宝普取,1000000,20161208,企业web版
现金宝快取,30000,20161209,企业web版
现金宝普取,200000,20170109,企业web版
现金宝快取,15000000,20170217,企业web版
现金宝普取,300000,20170221,企业web版
现金宝普取,200000,20170221,企业web版
现金宝普取,100000,20170224,企业web版
现金宝普取,550000,20170208,企业web版
现金宝普取,6001993,20170213,企业web版
现金宝普取,500000,20170222,企业web版
现金宝普取,1693264.26,20161201,企业web版
现金宝快取,33000,20161222,企业web版
现金宝普取,75000,20161222,企业web版
现金宝普取,12000000,20161223,企业web版
现金宝普取,2000000,20170103,企业web版
现金宝普取,1000000,20170110,企业web版
现金宝普取,200000,20170116,企业web版
现金宝普取,250000,20170221,企业web版
现金宝快取,5000,20170223,企业web版
现金宝快取,1000000,20170210,企业web版
现金宝普取,2312435.27,20161202,企业web版
现金宝普取,68172795.83,20161206,企业web版
现金宝普取,81788525.61,20161219,企业web版
现金宝普取,200000,20170109,企业web版
现金宝普取,100000,20170123,企业web版
现金宝普取,953732.77,20170213,企业web版
现金宝快取,2000000,20170221,企业web版
现金宝快取,6527984.26,20170228,企业web版
现金宝普取,25000,20161206,企业web版
现金宝普取,500000,20170113,企业web版
现金宝普取,500000,20170113,企业web版
现金宝快取,4000000,20170228,企业web版
现金宝快取,200000,20161212,企业web版
现金宝普取,555,20161213,企业web版
现金宝快取,355000,20161229,企业app
现金宝普取,700000,20170105,企业web版
现金宝快取,10000,20170110,企业web版
现金宝普取,200000,20170111,企业web版
现金宝快取,1000000,20170112,企业web版
现金宝普取,5000000,20170215,企业web版
现金宝普取,250000,20170222,企业web版
现金宝普取,182000,20161206,企业web版
现金宝普取,657018,20161209,企业web版
现金宝普取,700000,20161222,企业web版
现金宝普取,400000,20161228,企业web版
现金宝普取,3600,20170104,企业web版
现金宝快取,10000000,20170110,企业web版
现金宝普取,1000000,20170110,企业web版
现金宝普取,100000,20170118,企业web版
现金宝普取,180000,20170222,企业web版
现金宝普取,20000000,20170224,企业web版
现金宝普取,100000,20170208,企业web版
现金宝普取,200000,20170210,企业web版
现金宝普取,15000000,20161206,企业web版
现金宝普取,1000000,20161219,企业web版
现金宝普取,100000000,20161223,企业web版
现金宝普取,4830096.04,20161227,企业web版
现金宝普取,2000000,20170109,企业web版
现金宝普取,200000,20170209,企业web版
现金宝普取,207800,20170215,企业web版
现金宝普取,20000,20170222,企业app
现金宝普取,400000,20170228,企业web版
现金宝普取,86805.5,20161209,企业web版
现金宝普取,510000,20161215,企业web版
现金宝普取,9293301.37,20161219,企业web版
现金宝普取,165.25,20170118,企业app
现金宝普取,100000,20170210,企业web版
现金宝普取,60000,20170217,企业web版
现金宝快取,300000,20170217,企业web版
现金宝普取,546438.5,20170224,企业web版
高端赎回,4143605.48,20160302,TA强赎
高端赎回,4143605.48,20160302,TA强赎
高端赎回,2071802.74,20160302,TA强赎
高端赎回,10154575.34,20160309,TA强赎
高端赎回,5077287.67,20160309,TA强赎
高端赎回,1929369.32,20160309,TA强赎
高端赎回,7727631.84,20160309,TA强赎
高端赎回,30463726.03,20160309,TA强赎
高端赎回,50783031.29,20160309,TA强赎
高端赎回,5077287.67,20160309,TA强赎
高端赎回,5092984.14,20160309,TA强赎
高端赎回,1032909.59,20160309,TA强赎
高端赎回,1032909.59,20160309,TA强赎
高端赎回,20897534.25,20160314,TA强赎
高端赎回,15170935.56,20160316,TA强赎
高端赎回,10311540.04,20160316,TA强赎
高端赎回,1015457.53,20160316,TA强赎
高端赎回,10329095.89,20160316,TA强赎
高端赎回,101545753.42,20160316,TA强赎
高端赎回,5077287.67,20160316,TA强赎
高端赎回,1482568,20160323,TA强赎
高端赎回,20309150.68,20160323,TA强赎
高端赎回,10311540.04,20160323,TA强赎
高端赎回,10329095.89,20160323,TA强赎
高端赎回,10154575.34,20160323,TA强赎
高端赎回,50772876.71,20160323,TA强赎
高端赎回,12538520.55,20160328,TA强赎
高端赎回,95188268.5,20160328,TA强赎
高端赎回,30987287.67,20160420,TA强赎
高端赎回,206581917.81,20160420,TA强赎
高端赎回,1032909.59,20160420,TA强赎
高端赎回,30463726.03,20160420,TA强赎
高端赎回,25415877.76,20160504,TA强赎
高端赎回,62738707.58,20160504,TA强赎
高端赎回,10330904.11,20160505,TA强赎
高端赎回,15234410.96,20160505,TA强赎
高端赎回,71080.59,20160512,TA强赎
高端赎回,43203.5,20160512,TA强赎
高端赎回,12547397.26,20160301,TA强赎
高端赎回,1035901.37,20160301,TA强赎
高端赎回,4143605.48,20160301,TA强赎
高端赎回,10359013.7,20160324,TA强赎
高端赎回,1035901.37,20160324,TA强赎
高端赎回,4498476.88,20160330,TA强赎
高端赎回,4214586.3,20160413,TA强赎
高端赎回,68487027.4,20160413,TA强赎
高端赎回,80077139.73,20160413,TA强赎
高端赎回,89138500.27,20160413,TA强赎
高端赎回,20658191.78,20160413,TA强赎
高端赎回,2065819.18,20160413,TA强赎
高端赎回,2169110.14,20160413,TA强赎
高端赎回,1032909.59,20160413,TA强赎
高端赎回,2065819.18,20160413,TA强赎
高端赎回,84172123.28,20160426,TA强赎
高端赎回,104561643.84,20160426,TA强赎
高端赎回,10329095.89,20160427,TA强赎
高端赎回,309872876.71,20160427,TA强赎
高端赎回,309872876.71,20160427,TA强赎
高端赎回,1015457.53,20160427,TA强赎
高端赎回,2030915.07,20160427,TA强赎
高端赎回,1218549.04,20160427,TA强赎
高端赎回,1032909.59,20160511,TA强赎
高端赎回,1136200.55,20160511,TA强赎
高端赎回,185923726.03,20160518,TA强赎
高端赎回,2065819.18,20160518,TA强赎
高端赎回,1239491.51,20160518,TA强赎
高端赎回,10329095.89,20160525,TA强赎
高端赎回,292565479.45,20160530,TA强赎
高端赎回,125385205.48,20160530,TA强赎
高端赎回,6600473.97,20160601,TA强赎
高端赎回,10329095.89,20160601,TA强赎
高端赎回,51645479.45,20160601,TA强赎
高端赎回,71101917.81,20160607,TA强赎
高端赎回,44961506.85,20160607,TA强赎
高端赎回,460071232.88,20160607,TA强赎
高端赎回,4131638.36,20160608,TA强赎
高端赎回,51645479.45,20160608,TA强赎
高端赎回,1032909.59,20160608,TA强赎
高端赎回,4131638.36,20160608,TA强赎
高端赎回,10329095.89,20160608,TA强赎
高端赎回,1032909.59,20160608,TA强赎
高端赎回,3098728.77,20160608,TA强赎
高端赎回,5076041.1,20160608,TA强赎
高端赎回,10535677.81,20160615,TA强赎
高端赎回,2065819.18,20160615,TA强赎
高端赎回,10329095.89,20160615,TA强赎
高端赎回,103290958.9,20160615,TA强赎
高端赎回,2030915.07,20160615,TA强赎
